user_id,age,annual_income,country,duolingo_platform,duolingo_subscriber,duolingo_usage,employment_status,future_contact,gender,other_resources,primary_language_commitment,primary_language_review,primary_language_motivation,primary_language_motivation_followup,primary_language_proficiency,student,survey_complete,time_spent_seconds,duolingo_start_date,highest_course_progress,took_placement_test,purchased_subscription,highest_crown_count,n_active_days,n_lessons_started,n_lessons_completed,longest_streak,n_days_on_platform
35ceabe172c911e9a99fdca9049399ef,Under 18,No Response,DE,Android phone or tablet,"No, I have never paid for Duolingo Plus",Daily,No Response,TRUE,Male,2,I'm very committed to learning this language.,I am using Duolingo to learn this language for the first time.,I want my family to learn a language together,,Intermediate,Not currently a student,TRUE,259,2018-03-20T19:46:00Z,2,FALSE,FALSE,3,4,13,10,1,229
35ceac6372c911e98924dca9049399ef,18-34,"$0 - $10,000",FR,Android phone or tablet,"No, I have never paid for Duolingo Plus",Daily,Unemployed,FALSE,Male,2,I'm slightly committed to learning this language.,I am using Duolingo to learn this language for the first time.,I want to connect with my heritage or identity,,Beginner,Full-time student,TRUE,189,2018-08-26T09:40:00Z,16,TRUE,FALSE,126,60,154,157,66,70
35ceace372c911e994b2dca9049399ef,55 - 74,"$11,000 - $25,000",DE,Android phone or tablet,"No, I have never paid for Duolingo Plus",Daily,Retired,TRUE,Female,1,I'm extremely committed to learning this language.,I am using Duolingo to learn this language for the first time.,I want to improve relationships with some of the people in my life,"I want to better communicate with my significant other or their family,I want to learn this language together with my family",Beginner,Not currently a student,TRUE,438,2018-11-01T09:08:00Z,9,FALSE,FALSE,0,4,79,73,4,3
35cead6872c911e9a4f0dca9049399ef,35 - 54,"$76,000 - $150,000",FR,Android phone or tablet,"Yes, I currently pay for Duolingo Plus",Daily,Employed full-time,TRUE,Male,2,I'm extremely committed to learning this language.,I am using Duolingo to learn this language for the first time.,I want to advance professionally or economically,"Learning this language will be useful in my current job,Learning this language will help me get a better job in the country where I live,Other (please specify)",Intermediate,Not currently a student,TRUE,114,2018-08-24T10:29:00Z,16,TRUE,TRUE,116,56,529,506,67,72
35ceade872c911e9a4e2dca9049399ef,55 - 74,"$26,000 - $75,000",FR,iPhone or iPad,"Yes, I currently pay for Duolingo Plus",Daily,Employed full-time,TRUE,Male,0,I'm very committed to learning this language.,I am using Duolingo to review a language I've studied before.,I want my family to learn a language together,,Intermediate,No Response,TRUE,395,2015-02-05T09:03:00Z,7,TRUE,TRUE,24,21,125,121,10,1368
35ceae6b72c911e98d7edca9049399ef,55 - 74,"$11,000 - $25,000",FR,Android phone or tablet,"Yes, I currently pay for Duolingo Plus",Daily,Retired,TRUE,Male,0,I'm moderately committed to learning this language.,I am using Duolingo to learn this language for the first time.,I want to improve relationships with some of the people in my life,"I want to better communicate with my significant other or their family,I want to better communicate with my grandparents, grandchildren, or other relatives,I want to better communicate with people in my community (neighbors, coworkers, etc.)",Beginner,No Response,TRUE,350,2018-06-25T10:23:00Z,15,TRUE,TRUE,112,85,813,747,28,132
35ceaef872c911e98843dca9049399ef,35 - 54,"$26,000 - $75,000",FR,Android phone or tablet,"No, but I have previously paid for Duolingo Plus",Daily,Employed full-time,TRUE,Male,1,I'm slightly committed to learning this language.,I am using Duolingo to learn this language for the first time.,I need to be able to speak the local language where I live,Other (please specify),Beginner,Not currently a student,TRUE,466,2014-08-07T12:40:00Z,7,FALSE,TRUE,16,19,38,36,18,1550
35ceaf7872c911e9bfc9dca9049399ef,35 - 54,"$11,000 - $25,000",BR,Web browser,"No, I have never paid for Duolingo Plus",Daily,Employed part-time,TRUE,Male,8,I'm moderately committed to learning this language.,I am using Duolingo to review a language I've studied before.,I want to use my time more productively,"I want to spend less time on social media,I want to spend less time playing games",Intermediate,Not currently a student,TRUE,930,2016-03-05T14:52:00Z,41,FALSE,FALSE,238,95,385,284,959,974
35ceaffd72c911e98c8adca9049399ef,55 - 74,No Response,FR,Android phone or tablet,"Yes, I currently pay for Duolingo Plus",Daily,Employed full-time,FALSE,Male,1,I'm extremely committed to learning this language.,I am using Duolingo to review a language I've studied before.,I want my family to learn a language together,,Beginner,Not currently a student,TRUE,218,2018-07-28T18:07:00Z,15,FALSE,TRUE,42,64,162,157,57,99
35ceb07d72c911e9ab38dca9049399ef,55 - 74,"$76,000 - $150,000",FR,iPhone or iPad,"No, I have never paid for Duolingo Plus",Daily,Employed full-time,TRUE,Female,1,I'm extremely committed to learning this language.,I am using Duolingo to review a language I've studied before.,I want my family to learn a language together,,Advanced,Not currently a student,TRUE,487,2016-07-17T15:58:00Z,33,TRUE,FALSE,255,95,490,441,837,840
35ceb10072c911e9980adca9049399ef,55 - 74,"$76,000 - $150,000",MX,iPhone or iPad,"Yes, I currently pay for Duolingo Plus",Daily,Retired,TRUE,Male,1,I'm moderately committed to learning this language.,I am using Duolingo to learn this language for the first time.,I want to connect with my heritage or identity,,Beginner,Not currently a student,TRUE,170,2013-10-06T14:05:00Z,12,FALSE,TRUE,80,70,466,423,13,1855
35ceb18072c911e9a49fdca9049399ef,55 - 74,"$11,000 - $25,000",DE,iPhone or iPad,"No, I have never paid for Duolingo Plus",Daily,Employed part-time,FALSE,Female,2,I'm very committed to learning this language.,I am using Duolingo to review a language I've studied before.,I want to use my time more productively,,Intermediate,No Response,TRUE,410,2017-10-20T05:31:00Z,26,TRUE,FALSE,74,25,46,40,2,380
35ceb20572c911e9be99dca9049399ef,35 - 54,No Response,FR,iPhone or iPad,"Yes, I currently pay for Duolingo Plus",Daily,Employed full-time,TRUE,Male,0,I'm very committed to learning this language.,I am using Duolingo to learn this language for the first time.,I want my family to learn a language together,,Beginner,Not currently a student,TRUE,314,2018-10-08T08:33:00Z,24,FALSE,TRUE,85,28,408,387,28,27
35ceb28572c911e9ba15dca9049399ef,35 - 54,"$76,000 - $150,000",RU,iPhone or iPad,"Yes, I currently pay for Duolingo Plus",Daily,Employed full-time,TRUE,Male,4,I'm very committed to learning this language.,I am using Duolingo to review a language I've studied before.,I need to be able to speak the local language where I live,"I am an expat,I am studying abroad",Intermediate,Not currently a student,TRUE,457,2018-07-28T19:49:00Z,24,TRUE,TRUE,119,94,1049,925,36,99
35ceb31172c911e9b4d1dca9049399ef,18-34,"$0 - $10,000",MX,iPhone or iPad,"No, but I have previously paid for Duolingo Plus",Daily,Unemployed,TRUE,Female,2,I'm extremely committed to learning this language.,I am using Duolingo to learn this language for the first time.,I am preparing for a trip,"I want to learn some basics in the local language,Other (please specify)",Beginner,Full-time student,TRUE,227,2014-08-13T11:41:00Z,48,TRUE,TRUE,34,19,289,284,13,1544
35ceb39472c911e99bd0dca9049399ef,55 - 74,No Response,FR,Android phone or tablet,"Yes, I currently pay for Duolingo Plus",Daily,Retired,TRUE,Male,2,I'm moderately committed to learning this language.,I am using Duolingo to learn this language for the first time.,I want to keep my brain healthy,,Beginner,Not currently a student,TRUE,888,2016-01-12T20:01:00Z,33,TRUE,TRUE,180,94,157,139,712,1027
35ceb41472c911e980fadca9049399ef,55 - 74,"$26,000 - $75,000",MX,Android phone or tablet,"Yes, I currently pay for Duolingo Plus",Daily,Employed full-time,TRUE,Male,3,I'm moderately committed to learning this language.,I am using Duolingo to review a language I've studied before.,I like to learn new languages,"I want to learn as many languages as I can,Language learning is a hobby",Intermediate,No Response,TRUE,274,2018-10-12T15:51:00Z,39,TRUE,TRUE,90,24,168,175,23,23
35ceb4b572c911e9bb9fdca9049399ef,55 - 74,"$26,000 - $75,000",FR,iPhone or iPad,"Yes, I currently pay for Duolingo Plus",Daily,Retired,TRUE,Female,1,I'm very committed to learning this language.,I am using Duolingo to learn this language for the first time.,I want my family to learn a language together,,Beginner,No Response,TRUE,328,2018-07-15T13:35:00Z,22,FALSE,TRUE,141,95,2322,2220,101,112
35ceb53872c911e99a94dca9049399ef,55 - 74,"$0 - $10,000",MX,Android phone or tablet,"No, I have never paid for Duolingo Plus",Daily,Employed part-time,TRUE,Male,1,I'm moderately committed to learning this language.,I am using Duolingo to learn this language for the first time.,I want to connect with my heritage or identity,,Beginner,Not currently a student,TRUE,387,2018-04-15T18:11:00Z,29,FALSE,FALSE,129,81,376,347,57,203
35ceb64572c911e9a4d9dca9049399ef,55 - 74,"$11,000 - $25,000",DE,Android phone or tablet,"No, I have never paid for Duolingo Plus",Daily,Employed full-time,TRUE,Female,3,I'm extremely committed to learning this language.,I am using Duolingo to learn this language for the first time.,I want my family to learn a language together,,Beginner,Not currently a student,TRUE,212,2018-02-13T13:57:00Z,23,FALSE,FALSE,234,74,404,395,47,264
35ceb6ca72c911e995dbdca9049399ef,55 - 74,"$11,000 - $25,000",FR,iPhone or iPad,"No, I have never paid for Duolingo Plus",Weekly,Employed part-time,FALSE,Female,1,I'm moderately committed to learning this language.,I am using Duolingo to learn this language for the first time.,I am preparing for a trip,"I want to learn some basics in the local language,Someday I would like to travel to a country that uses this language",Beginner,Not currently a student,TRUE,350,2017-04-21T10:56:00Z,9,FALSE,FALSE,37,4,21,15,1,562
35ceb74a72c911e9ba07dca9049399ef,35 - 54,"$26,000 - $75,000",FR,iPhone or iPad,"Yes, I currently pay for Duolingo Plus",Daily,Employed part-time,TRUE,Female,0,I'm very committed to learning this language.,I am using Duolingo to learn this language for the first time.,I want to keep my brain healthy,,Intermediate,Not currently a student,TRUE,363,2018-08-18T07:50:00Z,12,TRUE,TRUE,58,62,331,295,17,78
35ceb7cc72c911e98230dca9049399ef,35 - 54,"$26,000 - $75,000",FR,iPhone or iPad,"Yes, I currently pay for Duolingo Plus",Weekly,Employed full-time,TRUE,Female,1,I'm moderately committed to learning this language.,I am using Duolingo to review a language I've studied before.,I need to be able to speak the local language where I live,"I am an immigrant,I am studying abroad",Beginner,Not currently a student,TRUE,278,2017-11-13T15:29:00Z,33,FALSE,TRUE,149,26,397,389,5,356
35ceb84c72c911e9b421dca9049399ef,18-34,"$0 - $10,000",FR,Web browser,I don't know if I pay for Duolingo Plus,Weekly,Unemployed,TRUE,Male,3,I'm moderately committed to learning this language.,I am using Duolingo to learn this language for the first time.,I want to advance professionally or economically,Learning this language will help me get a better job in the country where I live,Beginner,Full-time student,TRUE,217,2015-04-04T21:18:00Z,30,FALSE,FALSE,70,19,113,98,10,1310
35ceb8d172c911e9ad5fdca9049399ef,55 - 74,"$11,000 - $25,000",DE,Android phone or tablet,"No, I have never paid for Duolingo Plus",Daily,Retired,TRUE,Female,4,I'm very committed to learning this language.,I am using Duolingo to review a language I've studied before.,I want to use my time more productively,"I want to spend less time on social media,I want to spend less time playing games",Intermediate,Not currently a student,TRUE,365,2016-11-13T14:35:00Z,35,TRUE,FALSE,0,93,480,476,242,721
35ceb95172c911e998a4dca9049399ef,75 or older,"$76,000 - $150,000",JP,iPhone or iPad,"Yes, I currently pay for Duolingo Plus",Weekly,Retired,TRUE,Male,1,I'm moderately committed to learning this language.,I am using Duolingo to review a language I've studied before.,I like to learn new languages,Language learning is a hobby,Intermediate,Not currently a student,TRUE,325,2014-04-02T15:41:00Z,64,TRUE,FALSE,103,28,56,54,3,1677
35ceb9d472c911e9b9f1dca9049399ef,55 - 74,No Response,DE,iPhone or iPad,"No, I have never paid for Duolingo Plus",Daily,Retired,TRUE,Female,2,I'm very committed to learning this language.,I am using Duolingo to learn this language for the first time.,I want to improve relationships with some of the people in my life,"I want to better communicate with my grandparents, grandchildren, or other relatives,I want to better communicate with people in my community (neighbors, coworkers, etc.)",Intermediate,Not currently a student,TRUE,342,2016-10-13T19:11:00Z,64,FALSE,FALSE,97,8,75,68,6,752
35ceba5472c911e9a455dca9049399ef,55 - 74,"$26,000 - $75,000",FR,iPhone or iPad,"Yes, I currently pay for Duolingo Plus",Daily,Employed full-time,TRUE,Female,1,I'm moderately committed to learning this language.,I am using Duolingo to learn this language for the first time.,I want to improve relationships with some of the people in my life,"I want to better communicate with my significant other or their family,I want to better communicate with people in my community (neighbors, coworkers, etc.)",Beginner,Not currently a student,TRUE,262,2014-04-07T07:19:00Z,15,FALSE,TRUE,99,88,431,403,118,1672
35cebad972c911e9a90ddca9049399ef,18-34,"$0 - $10,000",FR,Web browser,"No, I have never paid for Duolingo Plus",Daily,Employed full-time,TRUE,Female,2,I'm very committed to learning this language.,I am using Duolingo to learn this language for the first time.,I need to be able to speak the local language where I live,I am an immigrant,Intermediate,Full-time student,TRUE,229,2017-02-02T19:27:00Z,64,TRUE,FALSE,126,54,403,380,52,640
35cebb6372c911e99a13dca9049399ef,55 - 74,"$0 - $10,000",TW,Web browser,"No, I have never paid for Duolingo Plus",Weekly,Employed full-time,TRUE,Male,3,I'm very committed to learning this language.,I am using Duolingo to learn this language for the first time.,I am preparing for a trip,"I want to learn some basics in the local language,I want to show respect by speaking the local language,Other (please specify)",Intermediate,Not currently a student,TRUE,825,2017-03-07T17:06:00Z,80,TRUE,FALSE,89,48,102,90,5,607
35cebbe672c911e99d2fdca9049399ef,55 - 74,"$0 - $10,000",RU,Android phone or tablet,"Yes, I currently pay for Duolingo Plus",Daily,Retired,TRUE,Male,2,I'm very committed to learning this language.,I am using Duolingo to review a language I've studied before.,I like to learn new languages,"Language learning is a hobby,Other (please specify)",Intermediate,Not currently a student,TRUE,352,2013-12-15T20:41:00Z,34,FALSE,TRUE,233,79,344,342,68,1785
